team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2
86,119,119,20,-1,0,23,14,6,8,7,7,1,0,5.6667,3.2833,1.58
106,160,106,21,-1,1,15,8,5,12,1,3,3,2,3.3938,3.2208,2.1592
55,181,55,22,-1,6,17,17,13,14,6,5,3,2,2.0283,3.3206,3.39
29,185,185,7,1,2,15,14,8,8,5,6,0,1,2.5038,2.9873,2.7635
41,169,169,21,1,0,16,19,6,10,3,2,4,1,3.9083,3.3042,1.8075
153,179,153,22,0,0,10,16,17,11,1,4,5,1,2.37,3.16,2.6180000000000003
18,24,18,21,0,0,14,9,12,6,3,4,2,4,1.7273,3.2918,4.2827
69,184,69,22,4,0,15,19,17,11,6,3,2,2,1.5069,4.3645,5.6917
17,65,17,36,1,0,5,9,9,12,5,6,3,0,5.8833,3.5726,1.6063
152,161,161,36,-2,0,27,14,22,5,0,5,0,0,51.6269,17.4531,1.0222
144,183,183,2,-1,0,11,21,6,13,2,7,4,1,2.6592,3.0952,2.4432
4,115,115,22,0,0,8,13,14,7,2,1,4,1,1.4967,3.8360000000000003,5.88
37,167,167,22,-8,1,24,19,9,10,6,7,1,2,5.8719,3.9685,1.5385
54,119,119,22,-10,4,14,14,6,11,2,4,4,3,4.4582,3.4518,1.7504
11,186,186,22,0,0,18,15,16,15,2,3,1,2,5.6675,3.6793,1.6007
80,140,140,37,13,7,10,13,11,8,4,5,4,2,2.3504,3.0016,2.862
127,138,127,22,0,1,7,16,13,4,1,1,2,5,1.9829,3.2929,3.5571
18,160,18,22,0,2,13,11,12,10,5,4,4,2,1.5075,3.9357,6.6232
134,187,187,21,-3,3,9,8,7,10,6,2,2,4,3.1187,3.15,2.156
72,100,72,36,1,1,7,16,12,11,3,1,3,3,1.4336,4.1039,7.6825
90,128,128,35,5,6,16,15,9,10,7,7,1,1,2.43,2.9844,3.1324
179,187,187,22,0,0,16,13,10,10,4,4,3,3,2.125,3.1875,3.0875
24,88,88,22,0,0,20,4,6,12,5,6,3,4,3.6696,3.2504,2.0263
28,161,28,36,0,0,17,8,16,16,6,3,2,2,1.6227,3.3655,5.1536
118,126,126,12,1,0,14,14,9,4,1,2,3,2,7.499,4.2895,1.3557
2,179,2,5,-1,1,17,14,6,7,7,4,1,1,2.0332,3.2271,3.6411
49,161,161,22,3,0,12,8,16,7,4,3,1,3,2.0256,3.2222,3.4278
164,197,164,22,2,2,10,9,12,13,6,4,2,3,1.4495,4.0409,6.8332
48,187,187,22,1,0,17,9,8,21,6,1,3,2,1.8559,3.2871,3.9229
4,119,119,22,0,1,9,17,10,9,2,6,6,3,10.7692,4.8783,1.2583
105,106,106,36,-1,0,13,13,12,7,2,3,2,1,11.2504,5.3386,1.2579
104,197,197,7,0,0,11,5,5,5,4,5,5,5,2.5435,2.8212,2.8623
140,184,140,21,-9,2,17,24,6,14,4,9,3,0,2.7468,3.1129,2.5432
24,133,133,20,0,0,12,18,18,13,6,5,0,3,1.8642,3.5835,4.2404
17,176,17,22,0,0,14,22,10,14,2,7,4,0,1.1921,6.3382,12.1657
1,186,186,21,-3,0,15,9,9,9,3,7,0,3,9.3986,4.91,1.2386
185,196,185,9,17,3,15,15,9,11,4,3,3,4,1.2,5.4,9.5
172,184,184,22,1,0,15,18,11,13,6,5,2,0,3.1986,3.2286,2.1
1,149,1,36,-8,2,17,14,8,8,2,4,2,3,3.3167,3.2244,2.1937
112,178,178,4,8,15,20,13,6,6,3,5,2,1,8.4389,4.705,1.2772
39,155,39,22,1,0,11,12,7,9,5,2,3,6,1.3876,4.3176,8.2232
93,94,93,21,0,3,20,15,7,14,7,6,1,2,1.1369,6.3646,16.9485
125,164,164,7,-4,0,17,13,6,13,2,5,4,2,10.0592,5.2608,1.248
44,160,44,22,5,1,21,15,18,21,9,3,1,2,1.5119,3.5938,6.0375
3,186,3,21,-3,0,26,14,13,11,0,5,0,3,50.6667,14.5238,1.0119
140,180,140,22,-5,5,18,22,13,11,3,2,2,1,1.9783,3.2957,3.5343
25,197,25,22,-7,2,16,5,3,8,5,4,3,4,1.9181,3.4344,3.4969
126,151,151,22,-1,2,7,20,4,8,3,2,5,4,4.795,3.3175,1.7238
128,160,128,20,0,0,17,7,5,12,7,4,3,2,1.3874,4.3874,9.0781
14,130,14,21,-2,0,23,15,6,15,7,2,1,2,1.4025,4.1033,7.3446
10,128,10,20,1,2,27,18,11,10,2,5,2,4,12.9396,6.4589,1.2248
25,36,25,6,0,0,7,15,5,12,3,2,5,3,1.4875,3.6,6.125
144,183,144,3,-2,0,11,17,5,16,5,5,2,2,2.3081,2.8256,3.1275
106,156,106,21,-4,0,8,13,10,14,3,7,3,1,3.4304,3.2836,2.0744
49,105,49,36,1,0,4,15,21,17,5,1,2,1,1.026,11.2669,45.3844
60,187,187,22,0,1,17,20,7,9,3,4,0,1,3.1667,3.2426,2.1811
83,167,167,36,-4,1,18,15,16,10,2,5,1,1,18.05,6.8167,1.1056
43,173,173,22,-1,0,17,8,15,9,2,5,3,4,5.4814,3.6736,1.59
37,89,37,22,-1,0,14,17,12,9,7,4,2,4,1.301,4.904,7.809
49,136,49,22,28,12,13,12,17,9,4,3,3,2,1.7396,3.5074,4.7115
144,159,144,4,-6,2,16,15,7,8,6,4,1,2,2.2785,3.0455,2.967
2,18,18,20,-1,1,14,13,11,16,8,5,1,3,9.7204,5.1496,1.3333
26,44,26,20,1,1,21,13,14,12,9,4,0,3,1.31,5.0752,11.7326
10,93,93,22,-1,8,16,12,14,19,2,4,2,2,5.6966,3.8028,1.5803
17,167,167,21,-1,0,11,18,10,11,5,8,3,1,33.2133,12.7822,1.053
105,106,105,36,-2,0,10,15,15,5,1,4,3,2,7.5971,4.2404,1.415
103,155,155,21,-4,4,20,18,9,12,2,5,2,3,11.1714,5.5286,1.1843
70,156,156,20,-1,0,12,10,8,13,3,6,3,2,3.9333,3.2096,2.0269999999999997
2,114,2,21,0,1,10,15,10,13,5,3,2,4,1.643,3.5441,5.0419
62,156,156,36,-7,0,25,11,8,10,1,3,1,3,37.6233,13.8658,1.0261
2,29,2,22,2,5,16,10,9,7,4,5,2,4,1.9624,3.1639999999999997,3.7988
33,184,184,22,-5,9,15,17,2,12,5,6,3,2,8.3532,4.7696,1.3256
12,18,18,36,-2,0,16,13,10,14,3,4,3,2,14.9019,6.2059,1.1889
172,186,172,22,0,0,10,21,8,8,4,3,3,3,1.7321,3.2525,4.6771
112,159,159,21,3,18,22,20,4,7,5,2,3,2,3.575,3.29,1.8977
76,92,92,22,-5,1,12,19,6,10,3,3,3,2,3.85,3.2,1.8333
58,181,181,5,-1,1,14,9,10,7,1,5,4,4,4.0162,3.0245,2.0197
83,136,136,21,-9,4,12,9,19,11,5,4,1,2,2.7857,3.4061,2.4471
66,124,124,22,-4,0,12,14,7,8,4,3,3,5,4.6852,3.5180000000000002,1.6968
38,148,38,21,3,5,16,13,12,13,3,3,4,3,1.6553,3.3947,4.9671
77,171,77,6,0,0,20,8,11,14,2,3,4,2,1.3445,4.3483,7.8886
1,128,1,36,-3,0,6,14,12,11,3,6,4,3,10.6211,5.1189,1.2568
32,77,32,22,2,6,15,16,11,9,8,5,1,2,1.6624,3.4462,4.9114
38,87,38,21,1,2,14,9,11,12,2,2,5,4,2.1628,3.1739,2.9967
20,114,114,21,-6,5,13,15,13,10,1,5,5,2,8.3285,4.7037,1.3263
169,185,169,22,-3,7,8,15,16,9,8,5,0,2,2.9991,3.1417,2.283
44,167,44,35,-1,1,14,25,15,7,6,7,2,2,9.4393,3.7044,1.4819
138,194,194,21,-1,0,18,7,8,4,2,1,1,6,8.9468,4.2812,1.3352
1,172,172,21,-1,1,17,11,6,9,2,6,4,1,12.4312,5.8752,1.2072
83,164,83,22,0,1,21,11,16,16,1,5,2,4,2.5175,3.0875,2.5275
86,93,93,21,0,4,17,7,10,12,8,4,1,2,4.2586,3.2314,1.78
38,114,38,22,2,0,21,13,10,10,5,2,4,2,2.1565,3.0717,3.3757
10,189,189,0,2,0,11,20,8,16,5,3,3,4,1.9943,3.1807,3.6782
70,104,70,7,-1,3,19,12,11,4,5,5,2,3,1.8354,3.2073,4.1188
142,187,142,22,0,0,21,23,18,12,3,6,3,3,1.5219999999999998,3.8004,6.3104
70,184,70,20,0,0,13,20,9,9,3,6,1,1,2.145,3.3,2.925
69,145,69,35,11,4,10,10,17,11,6,5,3,3,1.52,3.7544,6.797999999999999
2,70,70,5,0,2,16,20,12,12,6,4,2,3,2.2231,3.0452,3.3755
146,172,146,21,-3,5,20,13,15,12,4,3,2,2,1.5922,3.5609,5.8661
102,104,102,21,0,0,15,18,11,7,2,2,3,4,4.5506,3.4231,1.6675
29,66,29,21,-2,8,13,12,6,5,5,3,1,5,1.7411,3.3567,4.5904
107,120,107,22,-1,2,17,12,16,9,0,2,3,3,2.7755,3.0131,2.611
10,165,10,0,2,10,18,12,11,11,2,5,1,0,2.0766,3.1079,3.6428
24,119,119,22,-1,0,19,13,7,8,4,3,3,2,6.672999999999999,4.0611,1.46
119,136,119,22,0,1,25,8,9,14,6,6,0,1,1.65,3.33,5.02
3,44,44,36,-2,0,24,10,9,19,0,4,2,3,43.4754,9.7369,1.0208
72,89,89,21,5,4,6,14,15,11,4,6,2,3,2.9371,3.0904,2.4063
3,182,3,21,0,0,19,17,8,10,0,4,1,1,29.7167,12.187000000000001,1.0544
4,197,197,6,-2,4,9,13,6,7,2,3,7,2,2.905,3.0908,2.3242
33,72,72,22,-2,1,15,10,8,10,2,4,2,3,7.5757,4.0379,1.4254
111,164,164,12,-7,1,15,10,5,13,3,3,2,5,7.0211,3.8632,1.4258
95,137,95,22,0,0,18,9,21,14,2,3,0,2,2.2678,3.1611,3.0126
60,148,148,22,-1,0,9,14,3,7,3,5,2,4,4.8785,3.4248,1.6996
33,119,33,21,-13,6,18,20,10,13,2,7,4,1,5.6147,3.5553,1.5405
55,155,155,6,4,1,23,12,13,11,8,3,1,5,3.2181,3.1608,2.1304
122,172,122,22,0,0,5,17,1,8,1,4,0,1,4.97,3.37,1.682
188,191,188,22,10,3,9,15,10,5,5,2,2,2,1.4233,3.825,6.675
20,124,124,22,-3,0,20,21,10,17,4,7,0,0,8.4333,4.2667,1.31
140,184,184,21,-3,2,14,10,14,10,2,7,3,3,9.4922,5.2422,1.1811
64,145,145,36,-15,6,12,11,11,12,1,5,5,0,6.136,3.577,1.5090000000000001
44,172,44,21,2,0,19,17,13,17,6,6,3,3,2.2673,3.0009,2.9791
137,187,187,24,-6,8,15,12,12,9,3,5,2,1,2.2537,3.0921,2.8911
182,184,184,22,1,1,17,17,9,14,6,4,1,1,2.8344,3.2684,2.3296
153,178,153,21,8,1,8,12,16,5,2,3,3,5,1.35,4.3063,8.0511
33,145,145,22,-5,0,13,23,12,6,4,3,2,2,5.6513,3.5863,1.5979
60,105,60,22,3,0,13,14,11,15,4,0,3,2,1.3142,4.7892,8.9804
29,181,29,21,0,2,20,11,12,14,4,6,0,2,2.3687,3.1367,2.7093
41,133,133,6,-2,3,17,13,6,12,4,4,2,4,10.3162,5.3365,1.2292
72,100,100,21,-1,1,10,18,14,14,5,6,1,0,1.8917,3.3961,4.8772
11,43,11,22,1,0,11,27,13,7,3,3,3,0,2.04,3.2239999999999998,3.284
20,91,20,6,-10,2,13,11,10,12,3,6,3,2,4.55,3.4375,1.715
48,64,64,21,2,0,26,12,19,21,8,6,0,1,1.4111,3.9533,6.5856
162,190,190,22,9,6,23,16,15,8,6,3,1,3,6.035,3.77,1.505
69,160,160,22,4,0,18,18,28,12,6,5,3,4,1.7873,3.2782,4.1673
70,169,70,21,2,0,15,13,7,9,4,3,3,3,1.1317,6.6217,15.4225
72,149,149,21,-9,8,7,20,7,15,8,5,1,2,3.1938,3.1721,2.3328
11,64,11,22,6,1,17,15,14,10,2,3,2,2,1.9461,3.2789,3.8918
18,161,18,22,0,0,18,12,11,10,4,3,1,1,1.8196,3.3308,4.2604
29,41,41,5,1,1,12,12,12,11,5,4,3,2,2.2111,3.0089,3.4489
20,111,111,6,1,0,15,12,10,8,4,2,3,3,3.528,3.174,2.0140000000000002
37,43,37,22,-2,0,14,19,12,8,7,4,2,2,1.6508,3.38,4.7808
65,181,65,22,1,1,15,9,8,13,5,5,2,3,1.3467,4.4019,8.2524
155,179,155,21,-4,5,18,10,14,5,6,6,1,3,1.4743,3.6143,6.0571
6,92,92,21,-4,1,20,10,8,9,2,5,2,2,17.6579,7.7188,1.1083
83,100,83,36,0,1,14,8,10,10,1,2,4,1,2.0045,3.253,3.563
3,82,82,21,-1,0,15,17,13,10,0,4,1,4,44.5908,18.1632,1.0146
125,157,125,12,0,0,12,11,6,17,3,3,4,2,1.55,3.5,5.5
17,72,72,17,0,0,9,11,14,6,3,3,3,2,4.8125,3.275,1.6763
10,44,44,20,1,1,24,12,8,15,8,3,1,2,3.0,3.2125,2.2125
7,26,7,22,-1,22,20,15,10,15,6,8,1,1,2.5778,3.0611,2.5478
62,149,149,21,-3,0,15,11,9,14,2,4,1,3,26.3968,9.6168,1.0591
83,95,95,36,0,0,16,25,11,11,5,2,1,3,1.8221,3.3403,4.7162
119,191,119,22,4,0,16,14,6,3,5,4,1,2,1.485,3.75,5.9
156,186,156,17,-3,0,21,12,9,7,4,6,1,3,2.385,3.1533,2.78
96,111,96,21,-12,11,13,6,11,9,4,1,1,6,1.8119999999999998,3.3204,4.0792
60,100,100,8,-17,15,14,16,5,16,3,4,2,0,5.1144,3.4639,1.6128
163,185,163,9,-9,3,21,18,15,8,2,5,0,2,19.5,8.75,1.045
77,124,124,21,-4,5,19,14,10,8,2,4,5,4,6.4,3.7,1.4267
8,189,8,22,1,0,15,12,12,7,1,3,2,3,2.2279,3.1895,3.0721
60,145,60,22,-7,0,15,11,15,10,4,5,1,4,4.2692,3.424,1.8304
43,140,140,22,14,12,12,19,15,8,5,1,5,4,3.0855,3.12,2.3138
32,93,93,22,-1,1,16,13,10,16,6,6,3,3,2.7359,3.1382,2.3653
44,86,44,22,1,0,11,20,15,5,5,8,3,0,1.4367,3.7322,6.9089
65,106,65,21,3,0,16,14,13,13,3,5,3,3,1.1767,6.0638,15.1696
37,191,37,21,14,3,16,19,6,6,5,4,1,3,1.3487,4.4383,8.677
10,97,97,1,-2,1,10,10,6,13,5,4,3,3,2.0438,3.1481,3.3338
100,148,148,22,0,0,20,14,6,8,2,5,2,0,4.0517,3.4654,1.795
19,76,76,21,-5,2,16,16,20,9,3,3,3,2,16.3513,7.3322,1.0961
73,180,73,10,-11,1,22,14,12,9,2,4,2,2,5.5,3.4,1.6
87,187,187,24,4,9,8,9,8,12,3,2,4,6,3.0871,2.8796,2.3414
68,105,68,22,0,0,14,15,6,8,1,0,3,2,1.2712,4.9981,10.6904
55,164,55,6,-1,0,30,9,8,7,7,6,1,2,1.5368,3.6418,5.5907
7,119,119,22,6,11,17,18,8,17,7,4,0,2,1.7718,3.3159,4.24
43,80,43,37,-2,15,18,12,8,7,2,1,2,4,2.3422,3.135,2.7172
7,69,69,22,2,5,18,14,12,15,7,7,0,2,3.0726,3.2578,2.2374
68,72,72,36,-5,0,17,13,10,13,1,4,3,2,8.2115,4.2544,1.3881
81,189,189,1,-2,2,18,10,11,10,5,5,1,3,20.4089,8.4715,1.0693
159,178,178,25,-14,10,11,17,7,22,2,4,4,3,5.5,3.8,1.45
44,148,44,22,0,0,15,14,16,5,7,5,2,2,1.1768,5.875,12.3727
112,159,112,21,2,18,19,22,4,9,6,3,3,2,1.8865,3.4326,3.4626
43,69,69,20,0,0,25,28,10,9,4,4,0,3,11.78,4.9993,1.2479
97,101,97,21,6,6,12,29,11,15,5,2,4,1,1.2035,5.4146,11.3846
44,48,44,22,0,1,11,12,9,9,7,4,3,2,1.96,3.2862,3.7119
135,161,161,36,0,0,8,15,7,12,1,7,3,1,5.9511,3.6737,1.5763
93,189,93,22,4,3,18,11,11,8,6,5,2,2,1.3855,4.2466,8.3131
135,146,146,21,-1,6,25,12,10,10,1,6,1,2,30.996,9.4784,1.0744
137,159,137,22,3,0,8,13,12,15,3,4,5,3,1.3,4.3433,8.6667
145,167,167,22,-6,1,16,22,7,22,4,10,2,0,14.568,6.2668,1.1652
64,128,128,36,-7,2,10,21,9,11,4,8,3,1,21.5342,7.6065,1.1127
48,173,173,35,1,0,8,15,13,15,6,4,3,1,2.6239999999999997,3.0588,2.7616
89,107,89,21,8,0,14,17,18,12,1,2,2,1,1.0607,10.6964,29.4554
119,156,119,22,-2,1,9,10,11,9,5,5,2,3,1.5293,3.7926,6.2404
93,191,93,22,0,2,18,17,18,11,5,3,2,3,1.5436,3.9375,5.6929
44,172,44,22,3,0,15,17,10,16,6,7,2,0,2.0064,3.2339,3.7332
76,140,140,22,0,8,19,10,10,10,4,5,2,2,5.5,4.09,1.55
62,72,62,36,-1,0,10,8,19,11,2,2,1,3,7.1217,3.9228,1.5
2,187,2,22,1,2,16,7,14,12,2,2,2,4,1.8259999999999998,3.29,3.89
81,187,81,1,0,1,5,18,12,13,3,9,3,1,8.1304,4.2860000000000005,1.3352
24,160,160,21,0,0,14,13,25,7,8,2,1,5,2.4167,3.2767,2.917
72,145,72,22,-7,1,10,17,8,15,6,3,2,4,2.14,3.1735,3.38
76,131,131,37,14,0,14,18,7,15,3,2,3,1,1.325,4.3625,7.6875
81,153,81,21,-3,0,15,6,15,11,1,1,2,3,9.5909,4.877,1.2552
8,47,47,17,-2,1,16,13,10,12,2,4,2,1,4.75,3.2,1.7
32,181,32,5,4,4,9,12,12,8,6,3,1,4,1.7836,3.4144,4.4168
60,137,137,22,-1,0,17,21,8,8,3,3,0,5,4.6686,3.9176,1.6157
32,39,39,22,2,0,14,9,15,15,6,7,2,1,9.1683,4.8879,1.3
66,124,66,5,-5,0,7,13,9,7,3,5,3,3,2.7404,3.0664,2.5779
4,20,20,21,2,1,16,22,12,8,3,4,4,0,2.6506,3.1844,2.4
89,149,89,22,-7,5,16,14,8,8,5,7,2,1,2.8883,3.1444,2.3111
34,155,155,22,-9,2,16,12,9,9,6,2,1,4,6.41,3.7,1.5
32,164,32,22,-2,2,10,7,11,14,5,4,2,5,2.344,2.8347,3.24
103,179,179,6,-4,3,14,14,8,15,4,3,1,1,6.4531,3.8634,1.4634
137,148,148,22,-9,7,11,17,7,9,5,2,4,3,5.3625,3.9725,1.595
10,38,10,21,2,1,8,13,6,11,5,2,3,4,1.38,4.01,7.0965
4,70,4,5,-1,2,11,18,11,9,2,3,7,3,2.2669,2.98,3.3077
119,130,119,22,-1,0,17,12,15,15,7,1,2,3,1.2445,5.0877,11.0386
60,189,189,22,0,0,14,20,9,14,1,4,1,1,3.96,3.27,1.81
7,43,7,22,2,1,17,15,11,15,8,3,0,3,1.324,4.4027,8.4307
33,167,167,22,-1,0,11,15,11,3,2,5,2,5,10.7689,5.9944,1.1244
97,187,187,22,1,6,15,22,5,12,4,4,2,0,2.8465,3.2119999999999997,2.3345
43,180,43,22,11,4,24,25,10,8,1,4,1,1,1.6,3.55,4.8
69,115,69,22,7,1,16,16,16,12,7,1,3,0,1.0153,12.9882,35.3194
134,146,146,20,-1,0,17,14,11,7,2,8,4,2,9.86,4.4442,1.3619
38,189,38,0,-1,1,15,11,8,7,4,5,5,3,3.3317,2.9431,2.2645
25,110,110,21,2,1,11,10,11,12,3,3,2,5,2.625,3.1563,2.4219
70,169,70,6,3,0,11,14,9,14,3,1,2,2,1.145,6.0833,13.0
41,153,153,22,0,0,12,22,16,7,6,3,1,3,5.126,3.608,1.588
76,184,184,21,-8,6,14,13,12,11,4,6,2,2,10.8622,4.0022,1.3456
7,184,184,22,3,1,16,10,11,14,8,4,0,4,1.8378,3.3815,4.1444
26,119,26,20,12,6,19,20,14,12,9,5,0,0,1.3392,5.2419,9.0635
8,83,8,28,-1,1,10,21,7,8,4,1,2,3,2.4363,3.1938,2.6613
32,104,32,21,2,2,5,14,5,2,3,6,4,2,1.4948,3.7422,6.6881
91,93,93,22,-2,0,16,8,12,15,5,4,3,3,1.8617,3.4092,4.0975
14,194,194,24,5,1,3,17,5,10,1,1,8,4,1.3378,4.3615,7.7311
178,192,178,4,5,2,19,14,13,9,3,1,2,3,1.6,3.45,5.0
37,92,92,22,0,0,16,23,7,9,6,3,3,2,1.9033,3.2353,3.5239999999999996
70,93,93,22,-1,0,17,20,8,5,5,6,3,2,2.9018,3.1627,2.3273
10,14,14,21,2,0,7,14,9,16,5,4,3,3,1.7865,3.3125,4.3655
100,167,100,36,-1,1,10,14,7,10,2,5,2,1,9.0281,4.3194,1.315
109,145,109,22,-1,0,14,14,6,10,3,4,3,4,6.7957,3.8978,1.4391
8,182,8,21,0,0,9,15,8,14,4,4,2,3,6.3222,3.6778,1.5228
32,181,181,5,3,4,23,15,12,9,6,5,1,3,1.9895,3.1747,3.7411
153,194,153,24,14,1,16,10,9,8,2,1,4,5,1.2604,4.8063,10.0713
47,156,47,22,-1,0,9,13,15,5,1,2,3,3,3.9627,3.3158,1.8888
39,54,54,21,5,10,15,29,6,6,4,4,3,0,3.326,3.15,2.06
149,161,161,17,-1,3,16,6,9,14,6,1,1,4,1.85,3.15,3.9
61,169,61,9,-1,8,16,14,6,9,5,2,1,3,1.95,3.2125,3.5375
139,194,194,22,2,0,22,18,9,19,4,2,1,3,3.16,3.25,2.1
10,128,10,22,1,1,10,21,6,7,6,8,3,2,3.4387,3.1613,2.0648
142,188,188,21,-2,15,11,16,6,13,5,4,4,5,3.4442,3.2046,2.0633
4,155,4,21,0,2,14,13,6,14,4,2,3,3,2.7011,2.9137,2.6404
101,187,187,21,-3,2,28,20,10,12,4,3,1,1,2.8044,3.234,2.3036
26,39,26,20,13,8,13,16,18,15,9,6,1,4,1.7604,3.7278,4.8007
86,148,148,21,7,4,16,18,4,4,4,7,4,0,2.237,3.0956,3.1893
25,181,25,6,-1,0,9,14,6,5,4,5,3,3,4.5952,3.3534,1.7197
128,149,128,36,5,2,10,11,10,10,6,7,3,2,1.495,3.5571,6.4107
34,70,70,5,-3,0,11,23,11,6,4,6,3,2,5.153,3.3689,1.7263
91,181,181,22,0,6,15,22,21,8,9,5,0,2,2.0788,3.1438,3.4273
68,107,107,22,1,0,15,10,16,6,4,1,0,2,1.3769,4.1294,7.1944
37,39,37,21,5,10,19,6,13,14,7,6,1,1,2.0125,3.3217,3.6054
3,120,3,22,-1,1,15,18,12,14,0,3,1,3,6.8162,4.3057,1.4338
25,55,25,6,-1,2,12,24,4,8,5,7,3,1,4.2031,3.2579,1.8183
82,120,82,36,1,2,13,18,15,8,5,1,0,2,1.4292,3.7454,7.2369
100,107,107,21,3,1,10,7,14,18,5,1,2,2,1.7388,3.4113,4.6658
153,174,153,22,12,4,15,16,12,11,7,4,2,1,1.5419999999999998,3.63,5.755
112,144,112,22,3,2,15,12,9,13,1,5,2,1,1.6184,3.6047,4.9589
64,82,82,22,-8,3,11,25,10,10,4,3,3,4,3.1893,3.2421,2.235
61,133,133,6,-2,0,14,19,13,8,5,3,0,3,17.3433,7.4678,1.1078
119,184,119,21,16,12,11,15,12,10,8,5,1,3,1.5133,3.9152,6.2537
146,167,167,20,-7,12,20,18,5,18,8,9,2,0,4.1262,3.1804,1.9885
85,178,85,4,-3,8,21,13,9,17,7,4,1,2,3.95,3.3083,1.7967
62,145,145,22,-2,0,17,19,16,16,1,8,1,0,17.6667,7.2333,1.0917
1,135,1,22,-4,2,17,13,8,11,1,4,5,3,2.2912,3.1968,2.99
107,160,107,21,-1,0,22,20,23,10,0,5,0,5,9.99,7.6889,1.0511
62,106,62,21,-6,1,17,11,10,8,1,3,1,3,7.5883,4.2688,1.4021
93,165,93,22,-20,18,15,15,10,11,6,6,3,1,2.14,3.1948,3.2568
112,189,112,1,-3,0,17,9,11,5,2,2,4,4,7.9258,4.5295,1.3168
112,139,112,21,-1,0,20,20,15,16,3,4,2,1,2.7662,3.1866,2.3807
60,88,88,36,-3,0,19,10,10,10,4,6,2,3,9.6604,4.6378,1.3444
148,168,148,21,2,0,12,10,11,9,2,3,4,3,1.03,10.1683,20.5333
90,150,90,22,1,6,10,13,10,6,7,6,1,4,2.0354,3.2246,3.5854
111,185,185,22,-5,6,17,18,8,10,6,7,0,2,4.5,3.3,1.7
105,193,105,21,-2,0,16,7,8,11,0,4,2,0,5.6112,3.7119999999999997,1.5836
152,172,172,36,-2,0,34,14,14,8,0,7,0,1,51.4919,18.0214,1.01
70,185,70,6,3,2,11,13,6,6,3,5,4,3,1.2254,5.2421,11.2925
16,21,16,21,-1,3,15,10,13,18,4,4,1,2,4.35,3.7,1.66
10,159,159,22,5,0,8,12,18,15,4,3,2,2,1.266,4.768,9.954
134,148,148,22,3,3,16,17,14,4,7,6,3,1,3.2504,3.0485,2.2392
85,144,144,4,13,1,13,25,5,10,5,7,2,0,2.0388,3.1806,3.3353
37,39,39,22,4,10,13,8,8,8,6,3,1,4,2.3656,3.14,2.9508
2,7,2,22,0,0,9,15,10,8,4,5,3,3,15.0923,6.1554,1.1269
64,68,68,21,0,1,12,15,13,6,5,2,3,2,2.7915,3.1915,2.5448
55,169,55,21,7,2,21,25,12,11,6,5,2,2,1.1486,5.8586,9.99
160,161,160,21,0,2,27,19,14,7,5,3,2,2,2.1715,2.4823,4.5623
23,54,54,14,-6,11,19,19,10,14,1,3,4,5,6.641,3.9266,1.5359
37,188,188,21,-28,15,12,12,13,15,3,5,2,3,5.2372,3.4472,1.6283
10,98,98,21,0,0,12,17,13,9,5,1,2,3,1.0954,7.8526,20.0567
119,193,119,22,1,1,13,16,7,10,4,5,2,0,1.4444,4.1333,7.0074
7,188,188,21,28,41,12,21,17,13,6,7,4,1,3.6843,3.575,1.9307
105,146,146,21,-4,1,19,25,11,11,1,7,2,2,9.99,9.0427,1.0209
115,182,115,36,-5,0,17,15,13,11,1,5,2,3,15.1594,6.4194,1.1429
125,164,164,22,-3,0,18,13,3,5,3,2,3,6,6.3463,3.7511,1.5037
96,157,96,21,3,1,18,16,5,20,2,1,1,1,1.15,6.4319,12.2586
84,187,84,21,-6,1,22,11,23,8,3,3,2,4,7.3491,4.39,1.3417
136,186,186,22,-1,1,15,18,16,7,2,6,5,2,4.0952,3.3283,1.8530000000000002
18,167,18,21,-4,6,17,12,11,12,3,9,3,1,5.1561,3.5026,1.6713
101,159,159,21,1,1,21,13,8,13,2,3,4,2,3.81,3.2615,1.8777
10,70,70,20,3,1,12,11,12,6,6,4,2,2,3.2835,3.1658,2.2738
14,93,93,21,-1,0,16,15,11,18,3,8,4,0,8.0,4.0825,1.3338
88,128,88,22,-1,3,9,8,9,9,5,6,3,3,3.2575,3.1013,2.1013
103,114,103,6,-4,3,15,14,7,9,2,4,5,0,4.5344,3.3539999999999996,1.7052
43,188,43,21,-4,1,15,13,14,14,4,3,2,3,2.88,3.1838,2.3431
33,47,47,22,0,0,21,17,11,11,2,3,3,2,3.8018,3.3091,1.8705
80,191,80,22,-2,2,17,18,19,11,0,3,4,4,2.2159999999999997,3.1727,3.1373
144,187,187,22,0,0,7,18,13,13,6,9,1,1,12.6839,6.9183,1.1494
94,189,94,21,-2,3,23,9,3,9,7,4,0,4,2.8544,2.9333,2.5459
105,145,145,22,0,0,14,13,13,17,1,4,0,2,22.3469,9.625,1.0735
66,104,104,21,-1,0,17,17,13,8,3,3,4,4,4.065,3.3079,1.7814
41,114,41,21,-2,5,14,22,7,10,3,4,4,1,2.9482,3.1591,2.1891
13,21,21,21,-2,0,23,13,22,17,3,4,2,2,15.5963,7.8544,1.0944
62,89,89,21,-1,1,20,16,14,15,1,2,1,7,11.4455,8.3336,1.0464
