id,date,team_1,team_2,home_team,tournament,h_win_diff,h_draw,f_goalF_1,f_goalF_2,f_goalA_1,f_goalA_2,f_win_1,f_win_2,f_draw_1,f_draw_2,avg_odds_win_1,avg_odds_draw,avg_odds_win_2,result,goal_diff
37905,2008-06-17,Uruguay,Peru,Uruguay,FIFA World Cup qualification,18,12,21,23,13,7,2,2,5,3,1.5494,3.5647,5.8159,win,6.0
37906,2008-06-17,Cuba,Antigua and Barbuda,Antigua and Barbuda,FIFA World Cup qualification,1,0,17,25,11,10,1,4,3,1,1.8743,3.25,3.7186,win,1.0
37907,2008-06-18,Jamaica,Bahamas,Bahamas,FIFA World Cup qualification,1,0,24,18,9,22,3,2,3,3,1.2033,5.6667,10.1667,win,6.0
37908,2008-06-19,Portugal,Germany,Portugal,UEFA Euro,-4,5,12,12,11,14,6,5,2,3,2.3226,3.0978,3.2078,lose,-1.0
37909,2008-06-18,Ecuador,Colombia,Ecuador,FIFA World Cup qualification,-5,10,29,15,6,6,4,4,0,3,2.06,3.15,3.326,draw,0.0
37910,2008-06-20,Turkey,Croatia,Croatia,UEFA Euro,-1,2,10,13,12,10,5,6,2,2,4.5226,3.3465,1.8257,draw,0.0
37911,2008-06-20,Libya,Lesotho,Libya,FIFA World Cup qualification,1,0,19,17,7,14,3,2,3,2,1.1807,5.6214,11.5893,win,4.0
37912,2008-06-20,Gambia,Algeria,Algeria,FIFA World Cup qualification,1,0,12,17,8,14,2,3,5,2,5.9621,3.6393,1.4929,lose,-1.0
37913,2008-06-21,Russia,Netherlands,Netherlands,UEFA Euro,-2,2,23,21,10,10,6,8,0,1,5.0935,3.7761,1.6522,win,0.0
37914,2008-06-21,Vanuatu,New Caledonia,New Caledonia,FIFA World Cup qualification,-9,3,18,19,31,14,5,7,0,2,4.232,3.42,1.7,lose,-3.0
37915,2008-06-21,Zambia,Swaziland,Zambia,FIFA World Cup qualification,5,2,17,10,11,11,2,2,2,5,1.3267,4.3513,7.7493,win,1.0
37916,2008-06-21,Tanzania,Cameroon,Cameroon,FIFA World Cup qualification,0,1,11,19,6,11,3,6,3,0,15.5493,6.9,1.105,lose,-1.0
37917,2008-06-21,Nigeria,Equatorial Guinea,Nigeria,FIFA World Cup qualification,1,0,10,17,5,5,5,4,2,3,1.1091,6.9227,15.1991,win,2.0
37918,2008-06-21,South Africa,Sierra Leone,South Africa,FIFA World Cup qualification,-1,0,18,16,6,6,5,1,2,1,1.225,5.1143,10.305,draw,0.0
37919,2008-06-21,Seychelles,Burkina Faso,Burkina Faso,FIFA World Cup qualification,-1,0,17,16,9,10,2,2,1,2,14.2514,6.6393,1.12,lose,-3.0
37920,2008-06-21,Tunisia,Burundi,Tunisia,FIFA World Cup qualification,1,0,10,8,14,10,4,4,3,2,1.1657,5.8107,11.7364,win,1.0
37921,2008-06-21,Rwanda,Morocco,Morocco,FIFA World Cup qualification,1,0,12,20,17,18,6,7,3,1,8.55,4.582,1.2919999999999998,lose,-2.0
37922,2008-06-21,Senegal,Liberia,Senegal,FIFA World Cup qualification,4,4,18,20,12,9,5,2,3,2,1.1843,5.5286,11.1714,win,2.0
37923,2008-06-22,Spain,Italy,Spain,UEFA Euro,0,9,15,20,7,8,9,7,1,1,2.4274,3.0348,3.0543,draw,0.0
37924,2008-06-21,Grenada,Costa Rica,Costa Rica,FIFA World Cup qualification,0,1,23,10,8,9,3,0,3,8,13.0613,6.5625,1.1213,lose,-3.0
37925,2008-06-21,Mexico,Belize,Mexico,FIFA World Cup qualification,1,0,15,16,17,10,4,1,2,1,1.0325,9.9375,21.2638,win,7.0
37926,2008-06-22,China,Australia,Australia,FIFA World Cup qualification,-2,1,13,8,11,6,2,5,4,3,7.0965,4.01,1.38,win,1.0
37927,2008-06-22,Japan,Bahrain,Japan,FIFA World Cup qualification,2,0,15,10,5,11,5,8,4,1,1.4259,3.8588,7.0376,win,1.0
37928,2008-06-22,Mozambique,Madagascar,Mozambique,FIFA World Cup qualification,1,1,7,19,10,12,2,4,2,4,1.7207,3.3036,4.3807,win,3.0
37929,2008-06-22,Zimbabwe,Kenya,Zimbabwe,FIFA World Cup qualification,-3,4,11,15,5,8,3,3,5,3,1.7907,3.3053,4.0760000000000005,draw,0.0
37930,2008-06-22,Mauritania,Ethiopia,Ethiopia,FIFA World Cup qualification,-1,0,16,17,15,7,2,2,3,1,5.926,3.72,1.4807,lose,-5.0
37931,2008-06-22,Thailand,Oman,Oman,FIFA World Cup qualification,2,0,24,12,12,6,5,4,2,3,6.0238,3.65,1.6,lose,-1.0
37932,2008-06-22,Congo,Chad,Congo,FIFA World Cup qualification,3,4,16,14,7,15,4,2,4,2,1.435,3.84,6.426,win,2.0
37933,2008-06-22,Niger,Benin,Benin,FIFA World Cup qualification,1,4,15,22,9,10,1,3,3,1,9.0321,4.7143,1.2671,lose,-2.0
37934,2008-06-22,Turkmenistan,Jordan,Jordan,FIFA World Cup qualification,1,0,16,17,6,11,3,3,2,2,6.5125,3.6919,1.4713,lose,-2.0
37935,2008-06-22,Singapore,Lebanon,Lebanon,FIFA World Cup qualification,0,1,15,21,12,10,2,2,2,1,2.3773,3.3047,2.7647,win,1.0
37936,2008-06-22,Qatar,Iraq,Iraq,FIFA World Cup qualification,-2,8,11,10,6,5,4,2,4,4,3.4906,3.275,1.9463,win,1.0
37937,2008-06-22,United Arab Emirates,Syria,United Arab Emirates,FIFA World Cup qualification,9,4,10,14,9,8,2,4,4,3,3.7419,3.8488,4.0756,lose,-2.0
37938,2008-06-22,Ghana,Gabon,Ghana,FIFA World Cup qualification,2,2,18,7,10,13,7,3,0,5,1.1727,5.732,11.69,win,2.0
37939,2008-06-22,Namibia,Guinea,Guinea,FIFA World Cup qualification,-2,1,17,22,11,10,1,4,1,2,6.474,3.8107,1.4373,lose,-4.0
37940,2008-06-22,Malawi,Egypt,Egypt,FIFA World Cup qualification,0,1,18,17,15,15,3,7,1,2,12.7167,5.778,1.1647,lose,-2.0
37941,2008-06-22,Sudan,Mali,Mali,FIFA World Cup qualification,1,0,19,19,10,12,1,5,2,1,7.7867,4.372,1.3273,lose,-3.0
37942,2008-06-22,Uzbekistan,Saudi Arabia,Saudi Arabia,FIFA World Cup qualification,-1,1,29,23,14,5,6,9,2,0,3.6375,3.2631,1.905,lose,-4.0
37943,2008-06-22,USA,Barbados,Barbados,FIFA World Cup qualification,3,0,10,18,11,8,4,2,2,3,1.0657,8.7414,15.6057,win,1.0
37944,2008-06-22,Suriname,Guyana,Guyana,FIFA World Cup qualification,26,8,10,19,18,15,3,6,2,2,6.9075,4.1063,1.3713,win,1.0
37945,2008-06-22,Cuba,Antigua and Barbuda,Cuba,FIFA World Cup qualification,2,0,18,26,11,9,2,5,2,0,1.295,4.4163,8.0763,win,4.0
37946,2008-06-22,Trinidad and Tobago,Bermuda,Bermuda,FIFA World Cup qualification,3,5,13,12,9,18,4,4,5,1,1.7913,3.4938,3.6488,win,2.0
37947,2008-06-23,Uganda,Angola,Angola,FIFA World Cup qualification,-1,0,20,15,11,15,5,4,2,3,6.394,3.8347,1.4367,draw,0.0
37948,2008-06-25,Turkey,Germany,Germany,UEFA Euro,-8,3,13,12,13,15,6,6,2,2,7.6046,4.16,1.435,lose,-1.0
37949,2008-06-28,Lesotho,Gabon,Gabon,FIFA World Cup qualification,0,0,15,7,15,11,2,4,2,4,9.4346,4.8192,1.2554,lose,-2.0
37950,2008-06-29,Spain,Germany,Germany,UEFA Euro,-3,6,15,14,6,15,9,7,1,2,2.2646,3.1117,3.2079,win,1.0
37951,2008-08-01,Tajikistan,India,Tajikistan,AFC Challenge Cup,0,0,23,20,9,10,3,5,4,3,2.6,3.2,2.4,draw,0.0
37952,2008-08-01,Turkmenistan,Afghanistan,Afghanistan,AFC Challenge Cup,2,0,17,14,7,14,2,2,2,5,1.45,3.8,6.25,win,5.0
37953,2008-08-02,Nepal,North Korea,Nepal,AFC Challenge Cup,-2,0,23,9,13,4,4,3,0,5,13.0,8.0,1.1,lose,-1.0
37954,2008-08-03,Tajikistan,Afghanistan,Afghanistan,AFC Challenge Cup,1,0,21,14,6,12,3,1,5,5,1.4,4.3,6.0,win,4.0
37955,2008-08-03,Turkmenistan,India,Turkmenistan,AFC Challenge Cup,0,0,13,17,6,9,1,6,3,3,2.7,3.35,2.25,lose,-1.0
37956,2008-08-13,Qatar,Jordan,Jordan,WAFF Championship,4,2,9,16,11,9,6,3,2,1,3.15,3.2,2.1,lose,-3.0
37957,2008-08-19,Mali,Gabon,Gabon,Friendly,-1,2,19,8,12,10,4,4,1,3,2.1,3.2,3.0667,lose,-1.0
37958,2008-08-19,South Africa,Australia,Australia,Friendly,5,2,19,9,5,5,5,5,2,3,3.562,3.29,1.945,draw,0.0
37959,2008-08-20,Kazakhstan,Andorra,Kazakhstan,FIFA World Cup qualification,0,0,15,9,8,18,1,0,3,1,1.2027,5.4182,11.9091,win,3.0
37960,2008-08-20,Burkina Faso,Bahrain,Bahrain,Friendly,-1,0,17,10,12,12,3,7,1,2,3.225,3.1625,2.05,lose,-2.0
37961,2008-08-20,Swaziland,Mozambique,Mozambique,Friendly,-8,4,9,11,13,12,1,3,6,1,8.038,4.32,1.3159999999999998,lose,-3.0
37962,2008-08-20,Uzbekistan,Oman,Oman,Friendly,0,0,30,14,13,6,7,5,2,3,2.4875,3.175,2.5,lose,-2.0
37963,2008-08-20,Tajikistan,Qatar,Qatar,Friendly,-1,0,15,9,10,15,4,6,4,2,9.5,4.75,1.25,lose,-5.0
37964,2008-08-20,Uruguay,Japan,Japan,Friendly,-1,1,20,12,12,8,2,5,5,4,2.773,3.17,2.346,win,2.0
37965,2008-08-20,United Arab Emirates,Algeria,Algeria,Friendly,-1,2,7,16,12,14,2,2,4,2,3.89,3.29,1.826,lose,-1.0
37966,2008-08-20,Malta,Estonia,Estonia,Friendly,2,1,20,11,13,5,2,2,1,2,4.5333,3.4,1.73,lose,-1.0
37967,2008-08-20,Israel,Finland,Finland,Friendly,1,1,17,8,7,6,7,2,0,5,2.894,3.175,2.257,lose,-2.0
37968,2008-08-20,Montenegro,Hungary,Hungary,Friendly,1,0,15,17,8,8,5,5,1,1,4.204,3.395,1.756,draw,0.0
37969,2008-08-20,Saudi Arabia,Paraguay,Saudi Arabia,Friendly,0,1,18,14,8,5,9,4,0,4,4.6786,3.4643,1.6586,draw,0.0
37970,2008-08-20,Ukraine,Poland,Ukraine,Friendly,-2,1,22,11,8,11,3,4,3,4,1.892,3.24,3.793,win,1.0
37971,2008-08-20,Belarus,Argentina,Belarus,Friendly,0,0,15,13,13,11,4,6,2,1,4.76,3.515,1.648,draw,0.0
37972,2008-08-20,Ivory Coast,Guinea,Guinea,Friendly,7,2,17,20,10,11,3,5,3,2,1.975,3.2,3.45,win,1.0
37973,2008-08-20,Moldova,Lithuania,Lithuania,Friendly,2,2,12,16,10,7,5,6,1,0,3.372,3.215,2.005,lose,-3.0
37974,2008-08-20,Morocco,Benin,Morocco,Friendly,3,0,21,20,17,10,7,4,0,0,1.31,4.2667,8.4333,win,2.0
37975,2008-08-20,Norway,Ireland,Norway,Friendly,-5,7,20,9,13,13,6,1,1,7,2.2345,3.1773,2.9373,draw,0.0
37976,2008-08-20,Tunisia,Angola,Tunisia,Friendly,3,1,10,16,15,15,5,3,2,3,1.766,3.4,4.02,draw,0.0
37977,2008-08-20,Romania,Latvia,Romania,Friendly,3,0,20,17,5,15,5,6,2,0,1.2919999999999998,4.573,9.045,win,1.0
37978,2008-08-20,Senegal,Libya,Libya,Friendly,-1,0,17,18,13,8,4,4,4,3,2.6625,3.025,2.455,draw,0.0
37979,2008-08-20,Turkey,Chile,Turkey,Friendly,1,1,13,9,12,8,5,4,3,3,1.8127,3.35,3.9682,win,1.0
37980,2008-08-20,Spain,Denmark,Denmark,Friendly,8,3,12,16,9,13,9,4,1,3,2.0818,3.2273,3.2073,win,3.0
37981,2008-08-20,Macedonia,Luxembourg,Luxembourg,Friendly,0,0,16,8,7,12,2,1,4,1,1.43,3.895,6.46,win,3.0
37982,2008-08-20,Slovakia,Greece,Slovakia,Friendly,1,1,20,14,17,11,2,6,2,1,2.506,3.155,2.592,lose,-2.0
37983,2008-08-20,Liechtenstein,Albania,Albania,Friendly,0,0,24,14,13,10,2,3,1,4,7.39,4.07,1.38,lose,-2.0
37984,2008-08-20,Italy,Austria,Italy,Friendly,4,7,19,16,8,15,7,2,1,3,1.466,3.798,6.595,draw,0.0
37985,2008-08-20,Slovenia,Croatia,Slovenia,Friendly,-5,3,8,12,11,11,3,6,2,2,3.999,3.36,1.8,lose,-1.0
37986,2008-08-20,Switzerland,Cyprus,Switzerland,Friendly,2,1,14,17,15,10,3,4,0,2,1.374,4.12,7.595,win,3.0
37987,2008-08-20,Germany,Belgium,Germany,Friendly,13,1,13,18,17,11,7,3,2,2,1.244,5.069,10.0,win,2.0
37988,2008-08-20,Sweden,France,Sweden,Friendly,-3,5,10,15,7,5,4,4,1,4,2.7355,3.15,2.4173,lose,-1.0
37989,2008-08-20,Iceland,Azerbaijan,Iceland,Friendly,0,0,18,9,10,15,4,1,1,3,1.531,3.645,5.775,draw,0.0
37990,2008-08-20,Portugal,Faroe Islands,Portugal,Friendly,0,0,13,22,10,15,6,0,1,0,1.013,11.7,42.3,win,5.0
37991,2008-08-20,Suriname,Haiti,Haiti,FIFA World Cup qualification,0,3,12,12,16,8,6,3,1,2,5.5,3.5778,1.5533,draw,0.0
37992,2008-08-20,Trinidad and Tobago,Cuba,Cuba,FIFA World Cup qualification,7,1,14,18,8,14,6,3,1,2,2.3611,3.2,2.6867,win,2.0
37993,2008-08-20,Jamaica,Canada,Canada,FIFA World Cup qualification,-4,5,26,15,14,11,5,3,3,3,4.5989,3.4222,1.6722,draw,0.0
37994,2008-08-20,Mexico,Honduras,Mexico,FIFA World Cup qualification,11,5,15,17,18,5,5,8,2,2,1.2889,4.5778,8.5556,win,1.0
37995,2008-08-20,USA,Guatemala,Guatemala,FIFA World Cup qualification,6,5,17,14,11,8,5,4,2,2,1.7056,3.3906,4.4113,win,1.0
37996,2008-08-20,Ecuador,Colombia,Colombia,Friendly,-5,11,29,15,7,7,4,3,1,4,3.0913,3.1938,2.125,win,1.0
37997,2008-09-05,Malawi,Djibouti,Djibouti,FIFA World Cup qualification,2,0,17,27,11,28,6,1,1,0,1.1107,6.63,15.5867,win,3.0
37998,2008-09-05,Senegal,Algeria,Algeria,FIFA World Cup qualification,-5,3,17,15,12,12,4,3,4,1,2.6244,3.1611,2.3933,lose,-1.0
37999,2008-09-05,Libya,Ghana,Libya,FIFA World Cup qualification,-1,3,20,19,6,9,5,6,3,0,3.6553,3.1733,1.952,win,1.0
38000,2008-09-06,Vanuatu,Fiji,Fiji,FIFA World Cup qualification,-10,2,17,31,27,11,4,6,1,2,4.5539999999999985,3.5,1.64,lose,-2.0
38001,2008-09-06,New Zealand,New Caledonia,New Caledonia,FIFA World Cup qualification,2,1,21,15,10,12,3,6,2,3,1.79,3.4,3.83,win,2.0
38002,2008-09-06,Tanzania,Mauritius,Mauritius,FIFA World Cup qualification,0,2,12,12,6,17,2,0,4,3,2.2957,3.1893,2.7621,win,3.0
38003,2008-09-06,Seychelles,Burundi,Seychelles,FIFA World Cup qualification,-1,0,18,6,17,10,1,4,2,2,3.3279,3.2429,1.9986,lose,-1.0
38004,2008-09-06,Namibia,Kenya,Kenya,FIFA World Cup qualification,1,0,14,16,16,8,2,4,2,3,6.7207,3.9433,1.4087,lose,-1.0
38005,2008-09-06,South Africa,Nigeria,South Africa,FIFA World Cup qualification,-3,1,17,9,5,6,4,6,3,2,2.4,3.12,2.7173,lose,-1.0
38006,2008-09-06,Slovenia,Poland,Poland,FIFA World Cup qualification,-2,1,8,9,9,12,3,3,2,4,6.5406,3.65,1.52,draw,0.0
38007,2008-09-06,Slovakia,Northern Ireland,Slovakia,FIFA World Cup qualification,-1,0,22,17,16,11,2,5,2,1,1.8478,3.3306,4.135,win,1.0
38008,2008-09-06,Turkey,Armenia,Armenia,FIFA World Cup qualification,0,0,15,9,14,8,4,4,3,2,1.5228,3.6778,6.3222,win,2.0
38009,2008-09-06,Ireland,Georgia,Georgia,FIFA World Cup qualification,2,0,9,15,12,11,2,2,6,3,1.74,3.4,4.6983,win,1.0
38010,2008-09-06,Sierra Leone,Equatorial Guinea,Sierra Leone,FIFA World Cup qualification,1,0,17,15,5,5,2,3,1,3,2.1167,3.1889,3.0722,win,1.0
38011,2008-09-06,Sweden,Albania,Albania,FIFA World Cup qualification,1,0,9,14,7,11,4,3,1,3,1.6178,3.5056,5.4383,draw,0.0
38012,2008-09-06,Liberia,Gambia,Gambia,FIFA World Cup qualification,1,3,19,10,10,8,2,3,3,5,7.3213,3.7967,1.422,lose,-3.0
38013,2008-09-06,Rwanda,Mauritania,Mauritania,FIFA World Cup qualification,1,0,11,16,18,16,6,2,3,2,1.6307,3.47,4.7873,win,1.0
38014,2008-09-06,Norway,Iceland,Norway,FIFA World Cup qualification,8,2,18,17,15,10,5,4,2,0,1.3606,4.2828,8.4817,draw,0.0
38015,2008-09-06,Ukraine,Belarus,Ukraine,FIFA World Cup qualification,2,3,20,15,8,14,3,4,3,3,1.46,3.7806,7.1317,win,1.0
38016,2008-09-06,Hungary,Denmark,Hungary,FIFA World Cup qualification,4,2,15,17,8,10,4,4,2,4,3.2171,3.2441,2.1447,draw,0.0
38017,2008-09-06,Switzerland,Israel,Israel,FIFA World Cup qualification,1,3,13,14,11,7,4,7,0,0,2.9828,3.1611,2.2956,draw,0.0
38018,2008-09-06,England,Andorra,Andorra,FIFA World Cup qualification,2,0,18,10,9,20,7,0,0,0,1.0161,13.0194,52.4444,win,2.0
38019,2008-09-06,Tunisia,Burkina Faso,Burkina Faso,FIFA World Cup qualification,0,2,11,20,14,12,6,4,2,0,2.7093,3.1367,2.3687,draw,0.0
38020,2008-09-06,Portugal,Malta,Malta,FIFA World Cup qualification,7,1,15,23,11,12,5,2,1,0,1.0817,8.2722,22.4444,win,4.0
38021,2008-09-06,Montenegro,Bulgaria,Montenegro,FIFA World Cup qualification,0,0,19,11,7,9,5,7,1,1,3.6871,3.2941,1.9659,draw,0.0
38022,2008-09-06,Romania,Lithuania,Romania,FIFA World Cup qualification,7,0,19,15,4,10,5,5,2,0,1.2744,4.785,10.2528,lose,-3.0
38023,2008-09-06,Kazakhstan,Croatia,Croatia,FIFA World Cup qualification,0,0,17,10,7,12,1,5,2,3,20.9356,7.9583,1.0883,lose,-3.0
38024,2008-09-06,Luxembourg,Greece,Luxembourg,FIFA World Cup qualification,-6,0,7,15,13,12,1,5,2,1,20.8171,8.1059,1.0888,lose,-3.0
38025,2008-09-06,Serbia,Faroe Islands,Serbia,FIFA World Cup qualification,4,0,11,21,12,18,2,0,6,0,1.0222,11.7778,43.6789,win,2.0
38026,2008-09-06,United Arab Emirates,North Korea,United Arab Emirates,FIFA World Cup qualification,3,3,8,9,10,7,2,6,4,2,2.156,3.15,3.1187,lose,-1.0
38027,2008-09-06,Japan,Bahrain,Bahrain,FIFA World Cup qualification,3,0,9,11,7,10,5,7,4,2,2.2153,3.1153,3.0327,win,1.0
38028,2008-09-06,France,Austria,Austria,FIFA World Cup qualification,3,2,13,13,7,15,3,2,4,3,1.6494,3.4618,5.2324,lose,-2.0
38029,2008-09-06,Estonia,Belgium,Belgium,FIFA World Cup qualification,-2,0,12,17,8,12,3,3,2,2,10.8267,5.0528,1.2539,lose,-1.0
38030,2008-09-06,Italy,Cyprus,Cyprus,FIFA World Cup qualification,5,1,17,18,8,7,6,4,2,2,1.245,5.2222,10.9283,win,1.0
38031,2008-09-06,Liechtenstein,Germany,Liechtenstein,FIFA World Cup qualification,-2,0,26,13,9,18,2,7,1,1,40.8333,11.8611,1.0239,lose,-6.0
38032,2008-09-06,Paraguay,Argentina,Argentina,FIFA World Cup qualification,-36,28,18,11,7,12,4,6,3,2,7.849,4.1945,1.4069999999999998,draw,0.0
38033,2008-09-06,Uzbekistan,Qatar,Qatar,FIFA World Cup qualification,1,2,27,14,13,14,6,6,1,1,2.7687,3.12,2.36,lose,-3.0
38034,2008-09-06,Sudan,Chad,Sudan,FIFA World Cup qualification,3,1,22,15,8,13,1,3,1,2,1.5647,3.5233,5.3393,lose,-1.0
38035,2008-09-06,Saudi Arabia,Iran,Saudi Arabia,FIFA World Cup qualification,-1,4,20,15,9,14,8,8,1,2,2.066,3.1533,3.2647,draw,0.0
38036,2008-09-06,Spain,Bosnia-Herzegovina,Spain,FIFA World Cup qualification,2,2,11,15,10,12,9,2,1,1,1.155,6.2667,15.8472,win,1.0
38037,2008-09-06,Ecuador,Bolivia,Ecuador,FIFA World Cup qualification,3,10,28,24,7,9,3,3,2,1,1.4555,3.8465,7.1225,win,2.0
38038,2008-09-06,Oman,Morocco,Oman,Friendly,0,0,15,20,7,17,4,7,3,0,2.75,3.2,2.29,draw,0.0
38039,2008-09-06,Netherlands,Australia,Netherlands,Friendly,0,1,21,8,13,5,7,5,1,2,1.4147,3.9747,7.4,lose,-1.0
38040,2008-09-06,USA,Cuba,Cuba,FIFA World Cup qualification,4,1,15,20,8,13,6,3,2,2,1.3712,4.2194,7.1235,win,1.0
38041,2008-09-06,Uruguay,Colombia,Colombia,FIFA World Cup qualification,5,9,23,15,11,7,3,3,5,4,3.3935,3.2375,2.0495,win,1.0
38042,2008-09-06,Venezuela,Peru,Peru,FIFA World Cup qualification,-11,3,12,22,12,6,4,2,3,3,3.3480000000000003,3.235,2.0745,lose,-1.0
38043,2008-09-07,Madagascar,Botswana,Madagascar,FIFA World Cup qualification,-2,1,10,11,12,11,3,3,5,2,2.4219,3.1563,2.625,win,1.0
38044,2008-09-07,Lesotho,Gabon,Lesotho,FIFA World Cup qualification,-1,0,14,9,13,8,1,4,3,3,6.3813,3.95,1.4169,lose,-3.0
38045,2008-09-07,Mozambique,Ivory Coast,Mozambique,FIFA World Cup qualification,-4,0,12,18,11,10,4,3,1,3,6.8469,3.9013,1.4131,draw,0.0
38046,2008-09-07,Zimbabwe,Guinea,Zimbabwe,FIFA World Cup qualification,-1,1,11,24,3,8,3,5,4,2,2.454,3.135,2.573,draw,0.0
38047,2008-09-07,Mali,Congo,Congo,FIFA World Cup qualification,2,5,22,14,10,7,4,3,1,4,2.1891,3.1591,2.9482,lose,-1.0
38048,2008-09-07,Benin,Angola,Benin,FIFA World Cup qualification,-2,1,22,16,8,12,4,3,0,4,2.4,3.1844,2.6506,win,1.0
38049,2008-09-07,Uganda,Niger,Niger,FIFA World Cup qualification,2,1,20,14,11,10,5,1,2,2,1.6513,3.4,4.6781,lose,-2.0
38050,2008-09-07,Chile,Brazil,Chile,FIFA World Cup qualification,-37,11,9,15,11,14,5,7,3,2,3.821,3.2875,1.9285,lose,-3.0
38051,2008-09-09,Venezuela,Paraguay,Paraguay,FIFA World Cup qualification,-11,2,15,18,13,8,4,3,3,4,8.6405,4.4060000000000015,1.34,lose,-2.0
38052,2008-09-10,Vanuatu,Fiji,Vanuatu,FIFA World Cup qualification,-11,2,14,34,29,11,4,5,1,2,2.814,3.33,2.168,win,1.0
38053,2008-09-10,New Zealand,New Caledonia,New Zealand,FIFA World Cup qualification,3,1,24,18,11,10,4,7,2,3,1.194,5.78,9.498,win,3.0
38054,2008-09-10,Zambia,Togo,Zambia,FIFA World Cup qualification,-2,0,15,15,9,14,2,5,4,0,1.7833,3.3333,4.314,win,1.0
38055,2008-09-10,Uzbekistan,Australia,Uzbekistan,FIFA World Cup qualification,0,0,24,10,11,6,6,5,2,3,3.0181,3.1938,2.205,lose,-1.0
38056,2008-09-10,Liechtenstein,Azerbaijan,Azerbaijan,FIFA World Cup qualification,0,0,27,8,9,13,1,1,1,2,7.1522,3.8417,1.4722,draw,0.0
38057,2008-09-10,Ukraine,Kazakhstan,Kazakhstan,FIFA World Cup qualification,2,0,20,18,7,5,4,2,2,1,1.5167,3.7111,6.4339,win,2.0
38058,2008-09-10,Romania,Faroe Islands,Faroe Islands,FIFA World Cup qualification,2,0,19,26,4,16,5,0,2,0,1.0606,9.375,26.4722,win,1.0
38059,2008-09-10,Belarus,Andorra,Andorra,FIFA World Cup qualification,0,0,15,13,13,17,4,0,4,0,1.1761,5.9944,14.2889,win,2.0
38060,2008-09-10,Montenegro,Ireland,Montenegro,FIFA World Cup qualification,0,0,20,9,9,12,4,2,2,6,3.2267,3.1778,2.2656,draw,0.0
38061,2008-09-10,Germany,Finland,Finland,FIFA World Cup qualification,14,4,15,7,15,6,7,1,1,6,1.5235,3.6794,6.5235,draw,0.0
38062,2008-09-10,Turkey,Belgium,Turkey,FIFA World Cup qualification,0,3,16,18,14,10,5,3,2,2,1.6356,3.5978,5.8039,draw,0.0
38063,2008-09-10,Latvia,Greece,Latvia,FIFA World Cup qualification,1,1,18,10,14,14,6,5,0,1,4.8772,3.3961,1.8917,lose,-2.0
38064,2008-09-10,Sweden,Hungary,Sweden,FIFA World Cup qualification,-2,10,9,17,9,11,3,3,1,3,1.4672,3.8333,7.1172,win,1.0
38065,2008-09-10,United Arab Emirates,Saudi Arabia,United Arab Emirates,FIFA World Cup qualification,-7,6,10,20,13,9,2,8,3,1,3.0006,3.1625,2.2006,lose,-1.0
38066,2008-09-10,Scotland,Iceland,Iceland,FIFA World Cup qualification,4,0,14,16,9,10,5,3,2,1,2.3033,3.1833,3.0861,win,1.0
38067,2008-09-10,Lithuania,Austria,Lithuania,FIFA World Cup qualification,-1,0,15,12,9,15,6,1,0,4,2.4889,3.1833,2.7233,win,2.0
38068,2008-09-10,San Marino,Poland,San Marino,FIFA World Cup qualification,-4,0,33,8,8,10,0,3,0,3,48.875,13.0938,1.0188,lose,-2.0
38069,2008-09-10,Switzerland,Luxembourg,Switzerland,FIFA World Cup qualification,8,1,14,8,11,14,4,1,0,2,1.03,11.0118,40.9365,lose,-1.0
38070,2008-09-10,Malta,Albania,Albania,FIFA World Cup qualification,-2,1,25,16,12,11,2,4,0,2,9.8017,4.7522,1.2994,lose,-3.0
38071,2008-09-10,Slovenia,Slovakia,Slovenia,FIFA World Cup qualification,-1,2,8,20,12,16,3,2,2,1,2.4817,3.1639,2.7306,win,1.0
38072,2008-09-10,Italy,Georgia,Italy,FIFA World Cup qualification,5,1,17,15,10,12,5,3,3,2,1.1089,7.2778,21.4144,win,2.0
38073,2008-09-10,Sudan,Chad,Chad,FIFA World Cup qualification,2,1,24,18,8,12,2,2,1,2,2.02,3.2346,3.3246,win,2.0
38074,2008-09-10,England,Croatia,Croatia,FIFA World Cup qualification,0,1,17,10,11,15,6,6,1,3,2.8078,3.1278,2.9133,win,3.0
38075,2008-09-10,Serbia,France,France,FIFA World Cup qualification,-1,0,13,13,13,8,2,4,5,3,6.2978,3.6222,1.5406,lose,-1.0
38076,2008-09-10,Qatar,Bahrain,Qatar,FIFA World Cup qualification,-3,10,14,13,14,12,5,7,1,2,1.9869,3.2281,3.4563,draw,0.0
38077,2008-09-10,Portugal,Denmark,Portugal,FIFA World Cup qualification,5,1,19,17,9,13,5,4,1,3,1.5389,3.6806,6.2944,lose,-1.0
38078,2008-09-10,Spain,Armenia,Spain,FIFA World Cup qualification,4,0,10,9,13,7,9,3,1,3,1.0628,9.1389,30.6194,win,4.0
38079,2008-09-10,Uruguay,Ecuador,Uruguay,FIFA World Cup qualification,23,8,24,23,14,7,4,3,4,2,1.4815,3.7725,6.683,draw,0.0
38080,2008-09-10,Haiti,Costa Rica,Haiti,FIFA World Cup qualification,-1,4,12,14,8,10,4,1,2,7,3.8889,3.3444,1.8222,lose,-2.0
38081,2008-09-10,Colombia,Chile,Chile,FIFA World Cup qualification,-2,10,15,8,8,11,3,4,3,3,3.534,3.23,2.0075,lose,-4.0
